Electrophile,Nucleophile,Ligand,Base,Solvent,Yield,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CN(C)C=O,15.45,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CN(C)C=O,52.93,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CN(C)C=O,24.46,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CN(C)C=O,0.58,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,4.30,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CN(C)C=O,16.32,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,9.25,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CN(C)C=O,31.18,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CN(C)C=O,5.96,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CN(C)C=O,21.02,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CN(C)C=O,56.86,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CN(C)C=O,16.63,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CN(C)C=O,47.98,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CN(C)C=O,24.08,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CN(C)C=O,0.56,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,12.78,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,15.29,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,9.32,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,26.25,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,7.24,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,20.58,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,40.43,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,15.78,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,40.46,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,24.71,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.60,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CN(C)C=O,0.00,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],CN(C)C=O,16.19,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CN(C)C=O,10.77,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],CN(C)C=O,14.09,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],CN(C)C=O,7.58,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],CN(C)C=O,18.47,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],CN(C)C=O,13.53,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],CN(C)C=O,18.05,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],CN(C)C=O,10.45,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],CN(C)C=O,21.85,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],CN(C)C=O,7.37,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,9.54,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],CN(C)C=O,14.96,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,10.98,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CN(C)C=O,13.10,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CN(C)C=O,8.04,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],CN(C)C=O,17.26,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CN(C)C=O,12.40,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,17.26,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CN(C)C=O,11.13,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CN(C)C=O,21.36,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Li+].CC(C)(C)[O-],CN(C)C=O,6.48,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,5.84,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,CCN(CC)CC,CN(C)C=O,15.70,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,9.80,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CN(C)C=O,13.13,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CN(C)C=O,8.19,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,CCN(CC)CC,CN(C)C=O,16.12,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CN(C)C=O,10.75,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CN(C)C=O,17.39,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CN(C)C=O,9.90,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CN(C)C=O,22.81,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,CN(C)C=O,7.88,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CO,20.19,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],CO,12.85,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CO,8.82,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CO,21.07,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CO,7.45,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],CO,42.98,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CO,63.06,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CO,13.94,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CO,58.97,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CO,15.37,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],CO,1.14,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CO,21.20,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,CO,11.91,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CO,12.20,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,CO,30.49,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,CO,7.67,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,CO,16.27,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,CO,35.94,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CO,13.16,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CO,34.16,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CO,15.43,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CO,5.38,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CO,23.39,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CO,11.68,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CO,9.80,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CO,18.07,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CO,8.15,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CO,21.77,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CO,14.38,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CO,16.91,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CO,16.18,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CO,12.69,,
ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B4OC(C)(C)C(C)(C)O4,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CO,3.86,,
